match_type,bowler,matches,balls_bowled,runs_conceded,wickets,maidens,overs,economy
t20,M Corazon,5,65,29,4,0,10.833333333333334,2.6769230769230767
t20,M Dale-Bradley,8,176,179,14,0,29.333333333333332,6.1022727272727275
t20,M Daniels,31,648,541,25,0,108.0,5.0092592592592595
t20,M Desmond,8,194,150,13,0,32.333333333333336,4.639175257731958
t20,M Dixit,20,358,436,17,0,59.666666666666664,7.307262569832402
t20,M Dlamini,13,289,266,8,0,48.166666666666664,5.522491349480969
t20,M Durdevac,2,35,28,0,0,5.833333333333333,4.8
t20,M Elikana,1,21,6,2,0,3.5,1.7142857142857142
t20,M Enkhzul,9,192,204,8,0,32.0,6.375
t20,M Faheem,7,133,141,9,0,22.166666666666668,6.360902255639098
t20,M Faraz Akram,8,126,198,2,0,21.0,9.428571428571429
t20,M Fontaine,5,54,57,3,0,9.0,6.333333333333333
t20,M Fru,4,87,138,5,0,14.5,9.517241379310345
t20,M Gaur,21,462,423,13,0,77.0,5.4935064935064934
t20,M Gherasim,4,32,37,1,0,5.333333333333333,6.9375
t20,M Gill,2,28,15,1,0,4.666666666666667,3.214285714285714
t20,M Gogev,7,141,189,5,0,23.5,8.042553191489361
t20,M Gorases,6,64,78,6,0,10.666666666666666,7.3125
t20,M Gouws,9,167,243,7,0,27.833333333333332,8.73053892215569
t20,M Grzinic,2,36,18,4,0,6.0,3.0
t20,M Hill,52,954,761,48,0,159.0,4.786163522012578
t20,M Holmes,1,15,4,1,0,2.5,1.6
t20,M Hundal,11,217,199,19,0,36.166666666666664,5.502304147465438
t20,M Imimole,4,78,54,0,0,13.0,4.153846153846154
t20,M Jansen,16,387,505,16,0,64.5,7.829457364341085
t20,M Jayphert,2,13,16,0,0,2.1666666666666665,7.384615384615385
t20,M Jele,12,219,247,14,0,36.5,6.767123287671233
t20,M Jenkinson,2,37,51,2,0,6.166666666666667,8.27027027027027
t20,M Jevdjenovic,3,74,46,5,0,12.333333333333334,3.7297297297297294
t20,M Jobarteh,8,176,250,7,0,29.333333333333332,8.522727272727273
t20,M Joshi,6,123,145,2,0,20.5,7.073170731707317
t20,M Kadyan,9,182,236,7,0,30.333333333333332,7.78021978021978
t20,M Kanno,6,103,85,4,0,17.166666666666668,4.951456310679611
t20,M Kapp,81,1721,1587,87,0,286.8333333333333,5.532829750145265
t20,M Kartik,1,24,29,0,0,4.0,7.25
t20,M Kasselman,1,6,11,0,0,1.0,11.0
t20,M Kaukura,4,103,103,6,0,17.166666666666668,6.0
t20,M Kaur,1,12,16,0,0,2.0,8.0
t20,M Khojbariya,5,90,93,5,0,15.0,6.2
t20,M Klaas,50,929,1177,44,0,154.83333333333334,7.6017222820236805
t20,M Koli,21,498,561,28,0,83.0,6.759036144578313
t20,M Kpaka,14,202,206,11,0,33.666666666666664,6.118811881188119
t20,M Kristensen,2,18,24,0,0,3.0,8.0
t20,M Kyriacou,1,15,31,0,0,2.5,12.4
t20,M Landsman,1,25,12,2,0,4.166666666666667,2.88
t20,M Leporoporo,1,6,8,1,0,1.0,8.0
t20,M Levitt,3,49,84,2,0,8.166666666666666,10.285714285714286
t20,M Mabvuka,1,17,21,1,0,2.8333333333333335,7.411764705882352
t20,M Madara,3,61,53,3,0,10.166666666666666,5.213114754098361
t20,M Magagula,14,278,368,18,0,46.333333333333336,7.942446043165467
t20,M Malle,2,29,35,1,0,4.833333333333333,7.241379310344828
t20,M Mani,3,72,60,5,0,12.0,5.0
t20,M Manivannan,1,19,32,0,0,3.1666666666666665,10.105263157894738
t20,M Markande,1,24,31,0,0,4.0,7.75
t20,M Martinez,14,279,238,7,0,46.5,5.118279569892473
t20,M Matobole,1,17,21,1,0,2.8333333333333335,7.411764705882352
t20,M Mavunga,6,105,92,9,0,17.5,5.257142857142857
t20,M McColl,17,195,174,15,0,32.5,5.3538461538461535
t20,M Mete,1,20,11,1,0,3.3333333333333335,3.3
t20,M Methtananda,1,12,23,0,0,2.0,11.5
t20,M Modric,1,9,13,0,0,1.5,8.666666666666666
t20,M Montgomery,1,18,21,0,0,3.0,7.0
t20,M Mooketsi,39,867,931,49,0,144.5,6.442906574394463
t20,M Morkel,43,986,1208,49,0,164.33333333333334,7.350912778904665
t20,M Muralitharan,12,292,309,14,0,48.666666666666664,6.349315068493151
t20,M Mwamadi,4,66,76,4,0,11.0,6.909090909090909
t20,M Mwangi,11,158,115,13,0,26.333333333333332,4.367088607594937
t20,M Mwatile,23,464,399,32,0,77.33333333333333,5.15948275862069
t20,M Ndhambi,2,27,31,1,0,4.5,6.888888888888889
t20,M Ngoche,2,18,21,0,0,3.0,7.0
t20,M Ntini,10,198,302,7,0,33.0,9.151515151515152
t20,M Ochieng,9,194,133,11,0,32.333333333333336,4.11340206185567
t20,M Ogawa,6,59,69,2,0,9.833333333333334,7.016949152542373
t20,M Ortiz,3,81,58,5,0,13.5,4.296296296296297
t20,M Ozturk,11,267,343,14,0,44.5,7.707865168539326
t20,M Paryani,1,8,3,2,0,1.3333333333333333,2.25
t20,M Pascal,5,43,41,3,0,7.166666666666667,5.720930232558139
t20,M Pathirana,14,311,398,22,0,51.833333333333336,7.678456591639871
t20,M Phiase,8,95,54,6,0,15.833333333333334,3.4105263157894736
t20,M Podosky,5,119,142,4,0,19.833333333333332,7.159663865546219
t20,M Polimeri,1,6,8,0,0,1.0,8.0
t20,M Prasanna,4,83,131,4,0,13.833333333333334,9.469879518072288
t20,M Prasidh Krishna,5,126,224,9,0,21.0,10.666666666666666
t20,M Pushpakumara,1,18,28,1,0,3.0,9.333333333333334
t20,M Raikes,2,25,35,1,0,4.166666666666667,8.399999999999999
t20,M Ramafifi,8,159,130,6,0,26.5,4.90566037735849
t20,M Ribeiro,13,237,188,13,0,39.5,4.7594936708860756
t20,M Robinson,3,68,56,6,0,11.333333333333334,4.941176470588235
t20,M Salum,1,20,6,3,0,3.3333333333333335,1.7999999999999998
t20,M Sarenac,19,304,417,20,0,50.666666666666664,8.230263157894738
t20,M Sedgwick,1,6,22,0,0,1.0,22.0
t20,M Shahbaz Butt,5,97,104,6,0,16.166666666666668,6.432989690721649
t20,M Shehani,9,97,100,5,0,16.166666666666668,6.185567010309278
t20,M Sheriff,3,49,34,1,0,8.166666666666666,4.163265306122449
t20,M Short,8,199,115,15,0,33.166666666666664,3.4673366834170856
t20,M Shumba,5,73,103,4,0,12.166666666666666,8.465753424657535
t20,M Simpson-Parker,1,8,8,1,0,1.3333333333333333,6.0
t20,M Smith,1,18,29,2,0,3.0,9.666666666666666
t20,M Spoors,1,12,5,2,0,2.0,2.5
t20,M Stanikzai,6,78,105,1,0,13.0,8.076923076923077
t20,M Stoman,1,17,16,2,0,2.8333333333333335,5.647058823529411
t20,M Strano,7,150,158,10,0,25.0,6.32
t20,M Syahadat Ramli,9,126,130,13,0,21.0,6.190476190476191
t20,M Syrioti,14,330,300,13,0,55.0,5.454545454545454
t20,M Taniyama,27,380,323,34,0,63.333333333333336,5.1
t20,M Taylor,17,382,351,13,0,63.666666666666664,5.513089005235602
t20,M Theekshana,55,1268,1431,61,0,211.33333333333334,6.771293375394322
t20,M Tilau,2,45,49,4,0,7.5,6.533333333333333
t20,M Tom,18,324,261,16,0,54.0,4.833333333333333
t20,M Trajkovi,4,97,58,3,0,16.166666666666668,3.587628865979381
t20,M Turay,2,27,17,2,0,4.5,3.7777777777777777
t20,M Turner,3,55,36,2,0,9.166666666666666,3.9272727272727277
t20,M Ulmanova,2,45,39,2,0,7.5,5.2
t20,M Upadhayay,7,147,143,13,0,24.5,5.836734693877551
t20,M Valner,10,260,174,12,0,43.333333333333336,4.015384615384615
t20,M Vandrasi,4,93,92,8,0,15.5,5.935483870967742
t20,M Vervitsioti,14,226,240,9,0,37.666666666666664,6.371681415929204
t20,M Vijay,1,12,10,0,0,2.0,5.0
t20,M Vivekanandan,10,225,362,9,0,37.5,9.653333333333334
t20,M Vua,3,63,49,2,0,10.5,4.666666666666667
t20,M Vumiliya,19,372,270,23,0,62.0,4.354838709677419
t20,M Wai Siu,48,926,722,52,0,154.33333333333334,4.6781857451403885
t20,M Walker,1,21,23,1,0,3.5,6.571428571428571
t20,M Whelan,8,104,191,4,0,17.333333333333332,11.01923076923077
t20,M Yanagida,20,361,269,19,0,60.166666666666664,4.470914127423823
t20,M Yousaf,4,53,29,3,0,8.833333333333334,3.283018867924528
t20,M Yunusu Issa,22,337,393,21,0,56.166666666666664,6.997032640949556
t20,M Zdravkova,2,40,28,0,0,6.666666666666667,4.2
t20,M Zhu,4,71,61,3,0,11.833333333333334,5.154929577464788
t20,M Zondeki,1,21,42,1,0,3.5,12.0
t20,M Zwilling,4,64,58,5,0,10.666666666666666,5.4375
t20,M de Lange,6,155,231,8,0,25.833333333333332,8.941935483870969
t20,M du Preez,1,6,8,0,0,1.0,8.0
t20,M van Lingen,3,20,38,0,0,3.3333333333333335,11.4
t20,MA Aponso,3,60,79,4,0,10.0,7.9
t20,MA Baig,14,272,211,26,0,45.333333333333336,4.654411764705882
t20,MA Leask,44,695,909,38,0,115.83333333333333,7.84748201438849
t20,MA Nyabela,8,210,214,8,0,35.0,6.114285714285714
t20,MA Parker,1,26,41,1,0,4.333333333333333,9.461538461538462
t20,MA Starc,65,1559,1961,83,0,259.8333333333333,7.547145606157794
t20,MA Tsemane,6,137,155,2,0,22.833333333333332,6.788321167883212
t20,MA Wood,36,793,1099,57,0,132.16666666666666,8.315258511979824
t20,MB Tambe,23,481,559,25,0,80.16666666666667,6.972972972972973
t20,MB van Schelven,2,42,37,3,0,7.0,5.285714285714286
t20,MBA Lamplough,8,145,121,2,0,24.166666666666668,5.006896551724138
t20,MBS Jonkman,1,19,21,2,0,3.1666666666666665,6.631578947368421
t20,MC Alex,3,57,86,0,0,9.5,9.052631578947368
t20,MC Henriques,10,142,198,7,0,23.666666666666668,8.366197183098592
t20,MC Sorensen,16,281,342,21,0,46.833333333333336,7.302491103202847
t20,MD Bates,3,67,108,4,0,11.166666666666666,9.671641791044777
t20,MD Bimenyimana,35,718,486,61,0,119.66666666666667,4.061281337047354
t20,MD Botha,7,129,94,12,0,21.5,4.372093023255814
t20,MD Dai,7,126,121,4,0,21.0,5.761904761904762
t20,MD Garratt,3,49,64,2,0,8.166666666666666,7.836734693877552
t20,MD Gunathilaka,12,128,157,6,0,21.333333333333332,7.359375
t20,MD Shanaka,49,502,656,30,0,83.66666666666667,7.840637450199202
t20,MDK Perera,3,61,74,3,0,10.166666666666666,7.278688524590164
t20,ME Bessala,3,39,55,0,0,6.5,8.461538461538462
t20,ME Leoela,1,18,20,1,0,3.0,6.666666666666667
t20,ME Violleau,12,143,177,3,0,23.833333333333332,7.426573426573427
t20,MEC de Fouw,3,68,75,4,0,11.333333333333334,6.617647058823529
t20,MEK Hussey,1,6,6,0,0,1.0,6.0
t20,MEMO Scott-Hayward,4,48,58,1,0,8.0,7.25
t20,MF Maharoof,7,145,181,5,0,24.166666666666668,7.4896551724137925
t20,MF Manjate,1,6,11,0,0,1.0,11.0
t20,MFD Douma,1,15,12,1,0,2.5,4.8
t20,MFI Assuncao,1,6,20,0,0,1.0,20.0
t20,MG Bracewell,26,481,558,29,0,80.16666666666667,6.96049896049896
t20,MG Erasmus,46,871,811,60,0,145.16666666666666,5.586681974741676
t20,MG Hunter,3,51,47,3,0,8.5,5.529411764705882
t20,MG Johnson,30,702,820,42,0,117.0,7.0085470085470085
t20,MGMCP Gunawardene,4,67,73,3,0,11.166666666666666,6.537313432835822
t20,MGSM Fernando,6,148,123,9,0,24.666666666666668,4.986486486486486
t20,MH Ushanga,13,236,173,12,0,39.333333333333336,4.398305084745762
t20,MH Yardy,13,283,301,12,0,47.166666666666664,6.381625441696113
t20,MI Khagoitsa,25,543,350,29,0,90.5,3.867403314917127
t20,MI Shakim,3,53,41,3,0,8.833333333333334,4.641509433962264
t20,MI Tato,2,44,22,3,0,7.333333333333333,3.0
t20,MIW van den Raad,3,26,26,0,0,4.333333333333333,6.0
t20,MJ Ansell,17,379,329,18,0,63.166666666666664,5.20844327176781
t20,MJ Clarke,15,159,227,6,0,26.5,8.566037735849056
t20,MJ Guptill,1,6,11,0,0,1.0,11.0
t20,MJ Henry,19,454,622,28,0,75.66666666666667,8.220264317180616
t20,MJ Humphreys,4,85,97,4,0,14.166666666666666,6.847058823529412
t20,MJ Mason,3,58,66,2,0,9.666666666666666,6.8275862068965525
t20,MJ McClenaghan,29,631,809,30,0,105.16666666666667,7.692551505546751
t20,MJ Ross,4,49,63,2,0,8.166666666666666,7.714285714285714
t20,MJ Santner,105,2306,2648,122,0,384.3333333333333,6.889852558542932
t20,MJ Swepson,8,155,205,11,0,25.833333333333332,7.935483870967742
t20,MJ Tumukunde,6,90,72,4,0,15.0,4.8
t20,MJG Nielsen,17,349,258,17,0,58.166666666666664,4.435530085959885
t20,MJG Rippon,13,254,289,18,0,42.333333333333336,6.8267716535433065
t20,MJM Kavana,6,89,100,8,0,14.833333333333334,6.741573033707865
t20,MK Anafie,6,93,107,6,0,15.5,6.903225806451613
t20,MK Thakur,17,388,364,20,0,64.66666666666667,5.628865979381443
t20,MK Villiers,17,256,282,20,0,42.666666666666664,6.609375
t20,ML Bojang,5,100,81,3,0,16.666666666666668,4.859999999999999
t20,ML Castillo,9,195,200,15,0,32.5,6.153846153846154
t20,ML Green,2,31,30,1,0,5.166666666666667,5.806451612903225
t20,ML Kostic,5,77,158,3,0,12.833333333333334,12.311688311688311
t20,ML Lewis,2,45,50,4,0,7.5,6.666666666666667
t20,ML Schutt,114,2422,2619,161,0,403.6666666666667,6.488026424442609
t20,MLN Sissako,8,135,121,3,0,22.5,5.377777777777778
t20,MM Ali,70,1001,1381,51,0,166.83333333333334,8.277722277722278
t20,MM Baig,8,82,114,4,0,13.666666666666666,8.341463414634147
t20,MM Dekeling,13,187,187,11,0,31.166666666666668,6.0
t20,MM Iqbal,1,24,17,2,0,4.0,4.25
t20,MM Lanning,1,15,11,1,0,2.5,4.4
t20,MM Letsoalo,23,308,339,11,0,51.333333333333336,6.603896103896104
t20,MM Mabathoana,4,84,120,2,0,14.0,8.571428571428571
t20,MM Patel,3,60,87,4,0,10.0,8.7
t20,MM Penfold,10,158,194,7,0,26.333333333333332,7.367088607594937
t20,MM Sarwar,1,12,15,1,0,2.0,7.5
t20,MM Sharma,8,139,190,6,0,23.166666666666668,8.201438848920862
t20,MM Siddique,3,47,34,3,0,7.833333333333333,4.340425531914894
t20,MMR Obili,8,150,178,5,0,25.0,7.12
t20,MN Samuels,30,491,645,27,0,81.83333333333333,7.8818737270875765
t20,MN Waller,3,30,42,0,0,5.0,8.4
t20,MNM Aslam,62,1328,1340,74,0,221.33333333333334,6.054216867469879
t20,MNR Cooray,4,87,96,3,0,14.5,6.620689655172414
t20,MO Bacarese,2,49,32,1,0,8.166666666666666,3.918367346938776
t20,MO Jones,14,276,251,15,0,46.0,5.456521739130435
t20,MO Kain,2,34,55,0,0,5.666666666666667,9.705882352941176
t20,MP Ainsworth,3,39,48,1,0,6.5,7.384615384615385
t20,MP Enright,1,12,18,0,0,2.0,9.0
t20,MP O'Dowd,10,99,132,4,0,16.5,8.0
t20,MP Stoinis,46,771,1063,47,0,128.5,8.272373540856032
t20,MP Yadav,3,77,87,4,0,12.833333333333334,6.779220779220779
t20,MPGT Ketiyage,11,243,294,8,0,40.5,7.2592592592592595
t20,MPM Pathirannehelage,2,45,29,4,0,7.5,3.8666666666666667
t20,MPP San,16,295,215,20,0,49.166666666666664,4.372881355932203
t20,MR Adair,79,1832,2238,125,0,305.3333333333333,7.329694323144105
t20,MR Dorgan,1,8,13,1,0,1.3333333333333333,9.75
t20,MR Gillespie,10,222,258,12,0,37.0,6.972972972972973
t20,MR Marsh,25,316,391,19,0,52.666666666666664,7.424050632911393
t20,MR Meshram,2,36,27,0,0,6.0,4.5
t20,MR Montfort,1,21,27,2,0,3.5,7.714285714285714
t20,MR Swart,15,258,277,12,0,43.0,6.441860465116279
t20,MRJ Watt,62,1382,1578,79,0,230.33333333333334,6.850940665701881
t20,MS Aulakh,3,62,85,3,0,10.333333333333334,8.225806451612902
t20,MS Beresford,23,442,394,23,0,73.66666666666667,5.34841628959276
t20,MS Chapman,6,67,76,3,0,11.166666666666666,6.8059701492537314
t20,MS Crane,2,48,62,1,0,8.0,7.75
t20,MS Diawara,3,62,79,3,0,10.333333333333334,7.64516129032258
t20,MS Graham,4,67,86,3,0,11.166666666666666,7.701492537313433
t20,MS Kasprowicz,2,43,57,5,0,7.166666666666667,7.953488372093023
t20,MS Panesar,1,24,40,2,0,4.0,10.0
t20,MSN Ekani,8,133,110,7,0,22.166666666666668,4.962406015037594
t20,MT Diaby,2,16,17,2,0,2.6666666666666665,6.375
t20,MT Jacob,2,22,22,1,0,3.6666666666666665,6.0
t20,MT Waqanisau,1,13,12,1,0,2.1666666666666665,5.538461538461539
t20,MTMMJ Ave,10,172,191,11,0,28.666666666666668,6.662790697674418
t20,MV Lehmann,2,15,16,0,0,2.5,6.4
t20,MV Matsau,8,99,157,7,0,16.5,9.515151515151516
t20,MV Pavlovic,14,290,298,23,0,48.333333333333336,6.16551724137931
t20,MVT Fernando,1,12,16,0,0,2.0,8.0
t20,MW Forde,6,108,179,8,0,18.0,9.944444444444445
t20,MW Machan,3,72,81,2,0,12.0,6.75
t20,MW Parkinson,6,125,201,7,0,20.833333333333332,9.648
t20,MW Short,5,51,91,7,0,8.5,10.705882352941176
t20,MWR Stokes,20,316,363,16,0,52.666666666666664,6.8924050632911396
t20,Ma Qiancheng,8,163,180,7,0,27.166666666666668,6.625766871165644
t20,Ma Ruike,10,197,169,5,0,32.833333333333336,5.14720812182741
t20,Maaha Naseer,1,18,30,0,0,3.0,10.0
t20,Maahi Madhavan,1,6,8,0,0,1.0,8.0
t20,Maaz Khan,2,25,51,0,0,4.166666666666667,12.239999999999998
t20,Madeeha Zuberi,5,75,55,2,0,12.5,4.4
t20,Mah Noor Amir,3,70,139,0,0,11.666666666666666,11.914285714285715
t20,Maham Tariq,3,51,76,1,0,8.5,8.941176470588236
t20,Mahedi Hasan,52,1113,1256,50,0,185.5,6.77088948787062
t20,Mahewish Khan,2,43,31,4,0,7.166666666666667,4.325581395348837
t20,Mahirah Izzati Ismail,40,840,620,53,0,140.0,4.428571428571429
t20,Mahmad Data,2,11,21,0,0,1.8333333333333333,11.454545454545455
t20,Mahmud Jasat,1,8,14,0,0,1.3333333333333333,10.5
t20,Mahmudul Hasan Joy,1,2,5,0,0,0.3333333333333333,15.0
t20,Mahmudullah,71,861,1049,38,0,143.5,7.310104529616725
t20,Maira Khan,5,119,184,2,0,19.833333333333332,9.277310924369749
t20,Manal Malik,1,6,7,0,0,1.0,7.0
t20,Manan Ali,4,31,44,0,0,5.166666666666667,8.516129032258064
t20,Manish Sharma,3,56,78,3,0,9.333333333333334,8.357142857142856
t20,Manpreet Singh,10,155,221,3,0,25.833333333333332,8.55483870967742
t20,Mansoor Amjad,1,7,3,3,0,1.1666666666666667,2.571428571428571
t20,Maria Ahsan,2,44,29,3,0,7.333333333333333,3.9545454545454546
t20,Maria Jasvi,43,816,736,44,0,136.0,5.411764705882353
t20,Mariam Hasan,2,45,23,4,0,7.5,3.066666666666667
t20,Mariam Waseem,1,25,29,2,0,4.166666666666667,6.959999999999999
t20,Mariamma Hyder,43,913,760,49,0,152.16666666666666,4.994523548740417
t20,Marina Iqbal,3,31,35,1,0,5.166666666666667,6.774193548387096
t20,Mariska Kornet,4,89,102,3,0,14.833333333333334,6.876404494382022
t20,Marsya Qistina Binti,1,7,8,0,0,1.1666666666666667,6.857142857142857
t20,Martina Quinn,1,15,9,0,0,2.5,3.6
t20,Marufa Akter,29,527,548,21,0,87.83333333333333,6.239089184060721
t20,Maryam Omar,28,577,484,28,0,96.16666666666667,5.032928942807626
t20,Maryyam Ashraf,1,25,19,1,0,4.166666666666667,4.56
t20,Mas Elysa,34,599,505,38,0,99.83333333333333,5.058430717863105
t20,Mashrafe Mortaza,48,1068,1453,39,0,178.0,8.162921348314606
t20,Masood Jayezeh,1,6,17,0,0,1.0,17.0
t20,Matiullah Khan,3,67,120,3,0,11.166666666666666,10.746268656716419
t20,Mazharul Islam,3,23,41,1,0,3.8333333333333335,10.695652173913043
t20,Md Shafiqul Haque,1,18,26,2,0,3.0,8.666666666666666
t20,Meet Bhavsar,15,221,264,12,0,36.833333333333336,7.167420814479637
t20,Meghna Rajan,4,94,30,7,0,15.666666666666666,1.9148936170212767
t20,Meghna Singh,9,112,153,4,0,18.666666666666668,8.196428571428571
t20,Mehak Thakur,3,26,17,1,0,4.333333333333333,3.9230769230769234
t20,Mehboob Ali,7,152,236,3,0,25.333333333333332,9.31578947368421
t20,Mehedi Hasan Miraz,26,399,571,15,0,66.5,8.586466165413533
t20,Mehrab Hossain jnr,1,18,20,0,0,3.0,6.666666666666667
t20,Mehran Khan,27,462,545,25,0,77.0,7.077922077922078
t20,Memoona Riaz,2,36,22,2,0,6.0,3.6666666666666665
t20,Mengting Liu,17,364,264,29,0,60.666666666666664,4.351648351648352
t20,Merwais Shinwari,3,47,61,4,0,7.833333333333333,7.787234042553192
t20,Metty Fernandes,3,76,45,2,0,12.666666666666666,3.5526315789473686
t20,Milad Momend,6,123,189,6,0,20.5,9.21951219512195
t20,Milind Kumar,12,180,198,12,0,30.0,6.6
t20,Mina Baek,2,51,45,3,0,8.5,5.294117647058823
t20,Mirab Razwan,9,210,182,8,0,35.0,5.2
t20,Mirza Ahmed,6,99,119,6,0,16.5,7.212121212121212
t20,Mobashar Ashraf,2,24,25,2,0,4.0,6.25
t20,Mohamed Arief,2,12,19,0,0,2.0,9.5
t20,Mohamed Coulibaly,4,51,77,2,0,8.5,9.058823529411764
t20,Mohamed Ishmath,8,164,191,5,0,27.333333333333332,6.987804878048781
t20,Mohamed Khan,4,36,41,3,0,6.0,6.833333333333333
t20,Mohamed Mahfooz,10,187,220,10,0,31.166666666666668,7.0588235294117645
t20,Mohamed Miuvaan,2,25,32,0,0,4.166666666666667,7.68
t20,Mohamed Rishwan,1,14,22,0,0,2.3333333333333335,9.428571428571429
t20,Mohamed Shafeeq,39,879,1060,45,0,146.5,7.235494880546075
t20,Mohamed Shiyam,3,26,63,1,0,4.333333333333333,14.53846153846154
t20,Mohameed Taiwo,39,673,714,29,0,112.16666666666667,6.365527488855869
t20,Mohammad Aadil Alam,6,86,85,5,0,14.333333333333334,5.930232558139535
t20,Mohammad Ahnaff,1,6,15,0,0,1.0,15.0
t20,Mohammad Ahsan,3,55,94,4,0,9.166666666666666,10.254545454545456
t20,Mohammad Ali,3,44,87,1,0,7.333333333333333,11.863636363636363
t20,Mohammad Amin,2,12,18,1,0,2.0,9.0
t20,Mohammad Amir,61,1382,1635,79,0,230.33333333333334,7.098408104196816
t20,Mohammad Asaduzzaman,7,149,177,4,0,24.833333333333332,7.12751677852349
t20,Mohammad Ashraful,8,143,211,8,0,23.833333333333332,8.853146853146853
t20,Mohammad Asif,11,267,350,15,0,44.5,7.865168539325842
t20,Mohammad Atif,6,146,144,7,0,24.333333333333332,5.917808219178083
t20,Mohammad Ayaz,1,13,29,0,0,2.1666666666666665,13.384615384615385
t20,Mohammad Boota,1,6,13,1,0,1.0,13.0
t20,Mohammad Ghazanfar,25,491,544,26,0,81.83333333333333,6.64765784114053
t20,Mohammad Hafeez,78,1264,1386,65,0,210.66666666666666,6.579113924050633
t20,Mohammad Hasnain,26,622,868,28,0,103.66666666666667,8.372990353697748
t20,Mohammad Irfan,22,467,575,18,0,77.83333333333333,7.387580299785868
t20,Mohammad Kamran,16,386,336,20,0,64.33333333333333,5.222797927461141
t20,Mohammad Kashif,1,12,19,1,0,2.0,9.5
t20,Mohammad Nadeem,47,751,960,37,0,125.16666666666667,7.6697736351531285
t20,Mohammad Naveed,23,530,506,34,0,88.33333333333333,5.728301886792453
t20,Mohammad Nawaz,30,594,776,29,0,99.0,7.838383838383838
t20,Mohammad Nawaz (3),24,468,545,21,0,78.0,6.987179487179487
t20,Mohammad Saifuddin,35,771,1098,39,0,128.5,8.544747081712062
t20,Mohammad Sami,13,293,396,21,0,48.833333333333336,8.109215017064846
t20,Mohammad Shahid,1,18,32,1,0,3.0,10.666666666666666
t20,Mohammad Shahzad (2),13,191,249,10,0,31.833333333333332,7.821989528795812
t20,Mohammad Tauqir,2,31,35,0,0,5.166666666666667,6.774193548387096
t20,Mohammad Wasim,28,564,762,38,0,94.0,8.106382978723405
t20,Mohammed Alamgir,2,32,44,1,0,5.333333333333333,8.25
t20,Mohammed Aslam,1,25,20,3,0,4.166666666666667,4.8
t20,Mohammed Awais,5,86,132,2,0,14.333333333333334,9.209302325581396
t20,Mohammed Faraazuddin,5,84,126,2,0,14.0,9.0
t20,Mohammed Irshad,9,137,187,12,0,22.833333333333332,8.18978102189781
t20,Mohammed Nadeem,24,521,556,27,0,86.83333333333333,6.403071017274472
t20,Mohammed Shami,24,504,739,27,0,84.0,8.797619047619047
t20,Mohammed Siraj,16,363,461,15,0,60.5,7.619834710743802
t20,Mohsin Khan,3,56,73,5,0,9.333333333333334,7.821428571428571
t20,Mohsin Zaki,5,61,79,3,0,10.166666666666666,7.770491803278689
t20,Mominul Haque,2,18,32,0,0,3.0,10.666666666666666
t20,Mosaddek Hossain,21,286,354,15,0,47.666666666666664,7.426573426573427
t20,Moshiur Rahman,1,4,14,0,0,0.6666666666666666,21.0
t20,Mrittunjoy Chowdhury,1,7,14,0,0,1.1666666666666667,12.0
t20,Mubeen Tariq,1,14,32,0,0,2.3333333333333335,13.714285714285714
t20,Mudassar Bukhari,25,514,572,38,0,85.66666666666667,6.67704280155642
t20,Mudassir Iqbal,6,80,121,1,0,13.333333333333334,9.075
t20,Muhammad Afis,1,6,18,0,0,1.0,18.0
t20,Muhammad Amin,2,35,44,1,0,5.833333333333333,7.542857142857144
t20,Muhammad Amir,22,376,443,29,0,62.666666666666664,7.069148936170213
t20,Muhammad Ansar,2,38,56,3,0,6.333333333333333,8.842105263157896
t20,Muhammad Asim,5,64,102,3,0,10.666666666666666,9.5625
t20,Muhammad Burhan,4,96,104,7,0,16.0,6.5
t20,Muhammad Fahim,9,156,197,5,0,26.0,7.576923076923077
t20,Muhammad Farooq,9,181,219,12,0,30.166666666666668,7.259668508287293
t20,Muhammad Jabir,23,480,641,23,0,80.0,8.0125
t20,Muhammad Jawadullah,26,619,739,47,0,103.16666666666667,7.163166397415186
t20,Muhammad Kashif,5,78,121,4,0,13.0,9.307692307692308
t20,Muhammad Moiz,7,147,178,13,0,24.5,7.26530612244898
t20,Muhammad Murad,9,184,204,13,0,30.666666666666668,6.652173913043478
t20,Muhammad Musa,2,48,62,0,0,8.0,7.75
t20,Muhammad Nadir,36,829,719,39,0,138.16666666666666,5.203860072376357
t20,Muhammad Saleem,2,19,9,1,0,3.1666666666666665,2.8421052631578947
t20,Muhammad Salman,2,18,24,0,0,3.0,8.0
t20,Muhammad Saqib,5,104,158,5,0,17.333333333333332,9.115384615384617
t20,Muhammad Saqlain,4,89,119,7,0,14.833333333333334,8.02247191011236
t20,Muhammad Shoaib Ahmed,5,115,109,6,0,19.166666666666668,5.6869565217391305
t20,Muhammad Siddiqui,6,141,150,7,0,23.5,6.382978723404255
t20,Muhammad Tahir,2,18,21,2,0,3.0,7.0
t20,Muhammad Tanveer,16,219,305,8,0,36.5,8.356164383561644
t20,Muhammad Wafiq,36,693,854,30,0,115.5,7.393939393939394
t20,Muhammad Younis,1,7,13,0,0,1.1666666666666667,11.142857142857142
t20,Muhammad Zaghlool,1,12,20,0,0,2.0,10.0
t20,Muhammed Imran,2,35,42,4,0,5.833333333333333,7.2
t20,Muhammed Manga,1,11,20,0,0,1.8333333333333333,10.90909090909091
